2021-06-05,55.195873,184.0,41.0,51.0,52.08907,43.132,72.020805,1.2837,23.0,39.0,20.0,15.309001,62.050716,45.131027,86.49945,47.22687,57.0,21.822,30.961,35.07042
2021-06-06,53.0,131.0,39.0,45.670864,53.06882,54.2,66.74207,2.5188,12.0,22.71947,18.0,11.822,50.765537,28.0,46.0,38.0,54.0,14.314,28.093,33.887
2021-06-07,42.0,93.0,39.963093,33.0,48.0,50.717,55.0,6.2211,7.0,18.0,17.0,11.207934,38.0,21.0,25.0,35.0,46.638554,23.857267,22.544,31.819
2021-06-08,32.0,85.0,37.0,34.98794,48.0,58.507,138.1316,10.313664,12.0,118.0,16.0,200.52985,257.0,71.2345,411.0,40.0,46.055874,14.276,39.412,31.607
2021-06-09,39.0,528.0,46.0,52.0,55.0,145.13,416.0,29.034002,24.0,298.0,15.0,828.47675,426.0,191.0,861.0,163.88237,85.0,14.723,22.437918,40.575
2021-06-10,78.0,276.0,42.0,73.0,85.93128,156.37115,240.0,17.127,27.0,175.0,36.0,131.0825,339.14655,109.0,242.0,99.0,79.0,15.214,28.131002,95.302
2021-06-11,67.52083,171.99744,41.0,70.57145,71.0,132.11,181.61751,16.085,22.0,104.0,22.0,63.289463,201.0,52.0,74.0,88.0,97.0,14.993,83.66,143.81
2021-06-12,69.0,128.39563,43.0,62.53749,63.0,82.99073,118.0,13.635999,15.0,64.0,21.23261,43.180004,160.0,37.0,50.0,105.0,89.0,14.7960005,35.661076,61.712
2021-06-13,61.0,121.0,39.0,54.026333,56.0,75.351,94.0,9.5759,10.0,38.0,21.513168,29.965002,107.06675,27.0,38.379658,91.0,81.0,8.898,30.409998,44.224
2021-06-14,50.50046,108.0,37.0,34.0,50.0,117.23,73.0,11.38295,7.4447675,20.497183,20.564486,25.084,90.0,23.0,27.0,76.30363,68.08072,9.276825,21.221663,48.3
2021-06-15,48.0,81.6496,37.0,21.0,44.53361,58.459,60.0,9.3395,5.0,16.0,16.0,18.058,58.0,19.0,17.0,73.0,66.43291,7.1942,18.782,48.168
2021-06-16,43.0,68.45631,33.0,17.318552,42.0,62.069,51.0,10.06,5.0,14.0,16.0,25.122,36.0,19.0,15.0,58.893066,62.0,6.8445,11.979,42.839
2021-06-17,36.65701,70.828255,29.0,16.0,39.0,65.663,47.0,12.517001,7.0,21.527634,16.0,25.269999,23.0,20.076246,13.0,55.0,56.0,6.1643004,10.877,40.077
